pdp_url,product_name,regular_price,brand,net_quantity,country_of_origin,description,care_instructions,material_composition,clothing_fit,images,color,breadcrumb,sku,size
https://www.westside.com/products/nuon-coral-text-design-cotton-blend-crop-top-301015108?variant=44394242310197,Nuon Coral Text Design Cotton-Blend Crop Top,599.0,Nuon,1N,India,,Machine Wash,"95% Cotton, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301015108CORAL_3.jpg', 'https://www.westside.com/cdn/shop/files/301015108CORAL_4.jpg', 'https://www.westside.com/cdn/shop/files/301015108CORAL_2.jpg', 'https://www.westside.com/cdn/shop/files/301015108CORAL_1.jpg']",[],Home > Nuon Coral Text Design Cotton-Blend Crop Top,301015108001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/lov-black-schiffli-design-ruffled-cotton-top-301003016?variant=44166161629237,LOV Black Schiffli Design Ruffled Cotton Top,899.0,LOV,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301003016BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301003016BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301003016BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301003016BLACK_4.jpg']",[],Home > LOV Black Schiffli Design Ruffled Cotton Top,301003016001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/lov-black-embroidered-high-low-cotton-blend-top-301007793?variant=44242728190005,LOV Black Embroidered High-Low Cotton-Blend Top,699.0,LOV,1N,India,,Machine Wash,"52% Cotton, 48% Polyester",Regular Fit,"['https://www.westside.com/cdn/shop/files/301007793BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301007793BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301007793BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301007793BLACK_4.jpg']",[],Home > LOV Black Embroidered High-Low Cotton-Blend Top,301007793007,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/lov-red-floral-pattern-cotton-t-shirt-301003139?variant=44166178340917,LOV Red Floral Pattern Cotton T-Shirt,499.0,LOV,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301003139RED_2.jpg', 'https://www.westside.com/cdn/shop/files/301003139RED_1.jpg', 'https://www.westside.com/cdn/shop/files/301003139RED_4.jpg', 'https://www.westside.com/cdn/shop/files/301003139RED_3.jpg', 'https://www.westside.com/cdn/shop/files/301003139001_2.jpg']","['Brown', 'Red']",Home > LOV Red Floral Pattern Cotton T-Shirt,301003139001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/lov-off-white-solid-linen-blend-blouse-301005731?variant=44224025067573,LOV Off-White Solid Linen-Blend Blouse,999.0,LOV,1N,India,,Machine Wash,"55% Linen, 45% Viscose",Regular Fit,"['https://www.westside.com/cdn/shop/files/301005731ECRU_3_59c9e5b9-dfde-4540-b9a3-e34108359f68.jpg', 'https://www.westside.com/cdn/shop/files/301005731ECRU_2_11d96cdf-87e7-4a7f-8b54-1217d781c24f.jpg', 'https://www.westside.com/cdn/shop/files/301005731ECRU_1_ac006235-375e-4552-9749-8208a236a88e.jpg', 'https://www.westside.com/cdn/shop/files/301005731ECRU_4_4c45a774-135f-494f-b653-107ab5b12fce.jpg']",[],Home > LOV Off-White Solid Linen-Blend Blouse,301005731001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-navy-panel-detailed-high-rise-track-pants-301009478?variant=44336333586485,Nuon Navy Panel-Detailed High-Rise Track Pants,999.0,Nuon,1N,India,,Machine Wash,"48% Viscose, 46% Polyester, 6% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301009478NAVY_1.jpg', 'https://www.westside.com/cdn/shop/files/301009478NAVY_4.jpg', 'https://www.westside.com/cdn/shop/files/301009478NAVY_3.jpg', 'https://www.westside.com/cdn/shop/files/301009478NAVY_2.jpg']",[],Home > Nuon Navy Panel-Detailed High-Rise Track Pants,301009478001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-black-high-rise-cotton-blend-track-pants-301006591?variant=44280982700085,Studiofit Black High-Rise Cotton-Blend Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"95% Cotton, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301006591BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301006591BLACK_2.jpg']",[],Home > Studiofit Black High-Rise Cotton-Blend Track Pants,301006591001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-grey-washed-high-rise-denim-jorts-301006960?variant=44280981684277,Nuon Grey Washed High-Rise Denim Jorts,999.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301006960GREY_4.jpg', 'https://www.westside.com/cdn/shop/files/301006960GREY_1.jpg', 'https://www.westside.com/cdn/shop/files/301006960GREY_3.jpg', 'https://www.westside.com/cdn/shop/files/301006960GREY_2.jpg']",[],Home > Nuon Grey Washed High-Rise Denim Jorts,301006960001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-olive-solid-high-rise-track-pants-301006588?variant=44239830581301,Studiofit Olive Solid High-Rise Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"72% Polyester, 28% Viscose",Regular Fit,"['https://www.westside.com/cdn/shop/files/301006588DUSTYOLIVE_1.jpg', 'https://www.westside.com/cdn/shop/files/301006588DUSTYOLIVE_4.jpg', 'https://www.westside.com/cdn/shop/files/301006588DUSTYOLIVE_2.jpg', 'https://www.westside.com/cdn/shop/files/301006588DUSTYOLIVE_3.jpg']",[],Home > Studiofit Olive Solid High-Rise Track Pants,301006588001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-off-white-printed-high-rise-skorts-301014385?variant=44394243063861,Nuon Off-White Printed High-Rise Skorts,799.0,Nuon,1N,India,,Machine Wash,"84% Viscose, 16% Linen",Regular Fit,"['https://www.westside.com/cdn/shop/files/301014385SUNMULTI_3.jpg', 'https://www.westside.com/cdn/shop/files/301014385SUNMULTI_2.jpg', 'https://www.westside.com/cdn/shop/files/301014385SUNMULTI_1.jpg', 'https://www.westside.com/cdn/shop/files/301014385SUNMULTI_4.jpg']",[],Home > Nuon Off-White Printed High-Rise Skorts,301014385001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-black-solid-high-rise-cotton-blend-track-pants-301006595?variant=44280962908213,Studiofit Black Solid High-Rise Cotton-Blend Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"95% Cotton, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301006595BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301006595BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301006595BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301006595BLACK_2.jpg']",[],Home > Studiofit Black Solid High-Rise Cotton-Blend Track Pants,301006595001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-black-faux-leather-high-rise-pants-301000026?variant=44143440592949,Nuon Black Faux-Leather High-Rise Pants,999.0,Nuon,1N,India,,Machine Wash,"95% Polyester, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301000026BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301000026BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301000026BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301000026BLACK_4.jpg']",[],Home > Nuon Black Faux-Leather High-Rise Pants,301000026001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/nuon-light-blue-distressed-mid-rise-jorts-301006642?variant=44239821242421,Nuon Light Blue Distressed Mid-Rise Jorts,999.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301006642LTBLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/301006642LTBLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/301006642LTBLUE_1.jpg', 'https://www.westside.com/cdn/shop/files/301006642LTBLUE_2.jpg']",[],Home > Nuon Light Blue Distressed Mid-Rise Jorts,301006642001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/nuon-black-striped-high-rise-track-pants-301000027?variant=44157815193653,Nuon Black Striped High-Rise Track Pants,999.0,Nuon,1N,India,,Machine Wash,100% Nylon,Regular Fit,"['https://www.westside.com/cdn/shop/files/301000027BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301000027BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301000027BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301000027BLACK_1.jpg']",[],Home > Nuon Black Striped High-Rise Track Pants,301000027001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/nuon-black-embellished-high-rise-skort-301002621?variant=44166160777269,Nuon Black Embellished High-Rise Skort,999.0,Nuon,1N,Sri Lanka,,Machine Wash,"66% Polyester, 33% Viscose, 1% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301002621BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301002621BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301002621BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/301002621BLACK_3.jpg']",[],Home > Nuon Black Embellished High-Rise Skort,301002621001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-navy-textured-high-rise-track-pants-300996887?variant=44089593298997,Studiofit Navy Textured High-Rise Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"55% Polyester, 42% Cotton, 3% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/300996887PETROL_4.jpg', 'https://www.westside.com/cdn/shop/files/300996887PETROL_1.jpg', 'https://www.westside.com/cdn/shop/files/300996887PETROL_2.jpg', 'https://www.westside.com/cdn/shop/files/300996887PETROL_3.jpg']",[],Home > Studiofit Navy Textured High-Rise Track Pants,300996887001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-blue-washed-denim-high-rise-skirt-301002422?variant=44177394401333,Nuon Blue Washed Denim High-Rise Skirt,799.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301002422DIRTYWASH_4.jpg', 'https://www.westside.com/cdn/shop/files/301002422DIRTYWASH_3.jpg', 'https://www.westside.com/cdn/shop/files/301002422DIRTYWASH_2.jpg', 'https://www.westside.com/cdn/shop/files/301002422DIRTYWASH_1.jpg']",[],Home > Nuon Blue Washed Denim High-Rise Skirt,301002422001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-mauve-waffle-textured-high-rise-cotton-blend-track-pants-301002798?variant=44167415038005,Studiofit Mauve Waffle-Textured High-Rise Cotton-Blend Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"52% Cotton, 48% Polyester",Regular Fit,"['https://www.westside.com/cdn/shop/files/301002798MOONROCK_3.jpg', 'https://www.westside.com/cdn/shop/files/301002798MOONROCK_2.jpg', 'https://www.westside.com/cdn/shop/files/301002798MOONROCK_1.jpg', 'https://www.westside.com/cdn/shop/files/301002798MOONROCK_4.jpg']",[],Home > Studiofit Mauve Waffle-Textured High-Rise Cotton-Blend Track Pants,301002798001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-black-tiered-high-rise-mesh-skirt-301006236?variant=44280972836917,Nuon Black Tiered High-Rise Mesh Skirt,999.0,Nuon,1N,Sri Lanka,,Machine Wash,100% Nylon,Regular Fit,"['https://www.westside.com/cdn/shop/files/301006236BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301006236BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301006236BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301006236BLACK_1.jpg']",[],Home > Nuon Black Tiered High-Rise Mesh Skirt,301006236001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-beige-ribbed-textured-high-rise-track-pants-300999913?variant=44128449069109,Studiofit Beige Ribbed Textured High-Rise Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"71% Polyester, 26% Cotton, 3% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/300999913STONEBEIGE_1.jpg', 'https://www.westside.com/cdn/shop/files/300999913STONEBEIGE_3.jpg', 'https://www.westside.com/cdn/shop/files/300999913STONEBEIGE_4.jpg', 'https://www.westside.com/cdn/shop/files/300999913STONEBEIGE_2.jpg']",[],Home > Studiofit Beige Ribbed Textured High-Rise Track Pants,300999913001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-black-high-rise-trousers-300999515?variant=44143023489077,Nuon Black High-Rise Trousers,999.0,Nuon,1N,India,,Machine Wash,"71% Polyester, 28% Viscose, 1% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/300999515BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/300999515BLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/300999515BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/300999515BLACK_4.jpg']",[],Home > Nuon Black High-Rise Trousers,300999515001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/nuon-olive-crinkle-textured-tiered-high-rise-cotton-skirt-301005712?variant=44222801051701,Nuon Olive Crinkle-Textured Tiered High-Rise Cotton Skirt,999.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301005712OLIVE_1.jpg', 'https://www.westside.com/cdn/shop/files/301005712OLIVE_4.jpg', 'https://www.westside.com/cdn/shop/files/301005712OLIVE_2.jpg', 'https://www.westside.com/cdn/shop/files/301005712OLIVE_3.jpg']",[],Home > Nuon Olive Crinkle-Textured Tiered High-Rise Cotton Skirt,301005712001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-black-contrast-detailed-cotton-blend-skater-dress-301006602?variant=44222809014325,Studiofit Black Contrast Detailed Cotton-Blend Skater Dress,999.0,Studiofit,1N,India,,Machine Wash,"95% Cotton, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301006602BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301006602BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301006602BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301006602BLACK_1.jpg']",[],Home > Studiofit Black Contrast Detailed Cotton-Blend Skater Dress,301006602001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-black-typographic-high-rise-cotton-track-pants-301003073?variant=44167391346741,Studiofit Black Typographic High-Rise Cotton Track Pants,999.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301003073BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/301003073BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/301003073BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/301003073BLACK_1.jpg']",[],Home > Studiofit Black Typographic High-Rise Cotton Track Pants,301003073001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-light-blue-high-rise-denim-skirt-301010376?variant=44347679047733,Nuon Light Blue High-Rise Denim Skirt,799.0,Nuon,1N,India,,Machine Wash,"76% Cotton, 23% Polyester 1% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301010376LTBLUE_2.jpg', 'https://www.westside.com/cdn/shop/files/301010376LTBLUE_1.jpg', 'https://www.westside.com/cdn/shop/files/301010376LTBLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/301010376LTBLUE_3.jpg']",[],Home > Nuon Light Blue High-Rise Denim Skirt,301010376004,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-brown-cargo-style-high-rise-track-pants-301006593?variant=44280975392821,Studiofit Brown Cargo-Style High-Rise Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"50% Viscose , 45% Polyester, 5% Elastane",Relaxed Fit,"['https://www.westside.com/cdn/shop/files/301006593BROWN_2.jpg', 'https://www.westside.com/cdn/shop/files/301006593BROWN_1.jpg', 'https://www.westside.com/cdn/shop/files/301006593BROWN_4.jpg', 'https://www.westside.com/cdn/shop/files/301006593006_5_20copy.jpg', 'https://www.westside.com/cdn/shop/files/301006593BROWN_3.jpg']","['Brown', 'Off-White']",Home > Studiofit Brown Cargo-Style High-Rise Track Pants,301006593006,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-blue-stripe-printed-high-rise-cotton-pants-301015523?variant=44404889354293,Nuon Blue Stripe Printed High-Rise Cotton Pants,999.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301015523BLUESTRIPE_3.jpg', 'https://www.westside.com/cdn/shop/files/301015523BLUESTRIPE_4.jpg', 'https://www.westside.com/cdn/shop/files/301015523BLUESTRIPE_2.jpg', 'https://www.westside.com/cdn/shop/files/301015523BLUESTRIPE_1.jpg']",[],Home > Nuon Blue Stripe Printed High-Rise Cotton Pants,301015523001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-purple-high-rise-track-pants-301003076?variant=44166181847093,Studiofit Purple High-Rise Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"72% Polyester, 28% Viscose",Regular Fit,"['https://www.westside.com/cdn/shop/files/301003076BERRY_1.jpg', 'https://www.westside.com/cdn/shop/files/301003076BERRY_2.jpg', 'https://www.westside.com/cdn/shop/files/301003076BERRY_4.jpg', 'https://www.westside.com/cdn/shop/files/301003076BERRY_3.jpg']",[],Home > Studiofit Purple High-Rise Track Pants,301003076001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-navy-pleated-high-rise-cotton-skirt-301009475?variant=44347686682677,Nuon Navy Pleated High-Rise Cotton Skirt,999.0,Nuon,1N,Sri Lanka,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301009475NAVY_1.jpg', 'https://www.westside.com/cdn/shop/files/301009475NAVY_3.jpg', 'https://www.westside.com/cdn/shop/files/301009475NAVY_2.jpg', 'https://www.westside.com/cdn/shop/files/301009475NAVY_4.jpg']",[],Home > Nuon Navy Pleated High-Rise Cotton Skirt,301009475002,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-navy-high-rise-track-pants-301009128?variant=44345596149813,Studiofit Navy High-Rise Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"20% Viscose, 75% Polyester, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301009128NAVY_2.jpg', 'https://www.westside.com/cdn/shop/files/301009128NAVY_4.jpg', 'https://www.westside.com/cdn/shop/files/301009128NAVY_3.jpg', 'https://www.westside.com/cdn/shop/files/301009128NAVY_1.jpg']",[],Home > Studiofit Navy High-Rise Track Pants,301009128001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/studiofit-beige-solid-high-rise-cargo-track-pants-301006587?variant=44239833694261,Studiofit Beige Solid High-Rise Cargo Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"72% Polyester, 28% Viscose",Regular Fit,"['https://www.westside.com/cdn/shop/files/301006587EGGNOG_1.jpg', 'https://www.westside.com/cdn/shop/files/301006587EGGNOG_3.jpg', 'https://www.westside.com/cdn/shop/files/301006587EGGNOG_2.jpg', 'https://www.westside.com/cdn/shop/files/301006587EGGNOG_4.jpg']",[],Home > Studiofit Beige Solid High-Rise Cargo Track Pants,301006587001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/studiofit-wine-high-rise-cotton-track-pants-301003075?variant=44166175785013,Studiofit Wine High-Rise Cotton Track Pants,999.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301003075BERRY_1.jpg', 'https://www.westside.com/cdn/shop/files/301003075BERRY_3.jpg', 'https://www.westside.com/cdn/shop/files/301003075BERRY_4.jpg', 'https://www.westside.com/cdn/shop/files/301003075BERRY_2.jpg']",[],Home > Studiofit Wine High-Rise Cotton Track Pants,301003075001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-grey-washed-high-rise-denim-skirt-301006644?variant=44280988598325,Nuon Grey Washed High-Rise Denim Skirt,799.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301006644GREY_3.jpg', 'https://www.westside.com/cdn/shop/files/301006644GREY_1.jpg', 'https://www.westside.com/cdn/shop/files/301006644GREY_2.jpg', 'https://www.westside.com/cdn/shop/files/301006644GREY_4.jpg']",[],Home > Nuon Grey Washed High-Rise Denim Skirt,301006644001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-beige-printed-high-rise-cotton-track-pants-301015378?variant=44395696160821,Studiofit Beige Printed High-Rise Cotton Track Pants,999.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301015378MDBEIGE_3.jpg', 'https://www.westside.com/cdn/shop/files/301015378MDBEIGE_2.jpg', 'https://www.westside.com/cdn/shop/files/301015378MDBEIGE_1.jpg', 'https://www.westside.com/cdn/shop/files/301015378MDBEIGE_4.jpg']",[],Home > Studiofit Beige Printed High-Rise Cotton Track Pants,301015378001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/studiofit-navy-seersucker-high-rise-track-pants-301002730?variant=44167390494773,Studiofit Navy Seersucker High-Rise Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"56% Polyester, 40% Cotton, 4% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301002730NAVY_2.jpg', 'https://www.westside.com/cdn/shop/files/301002730NAVY_4.jpg', 'https://www.westside.com/cdn/shop/files/301002730NAVY_3.jpg', 'https://www.westside.com/cdn/shop/files/301002730NAVY_1.jpg']",[],Home > Studiofit Navy Seersucker High-Rise Track Pants,301002730001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/studiofit-black-high-rise-track-pants-300999912?variant=44127310544949,Studiofit Black High-Rise Track Pants,999.0,Studiofit,1N,India,,Machine Wash,"72% Polyester, 28% Cotton",Regular Fit,"['https://www.westside.com/cdn/shop/files/300999912BLACK_4.jpg', 'https://www.westside.com/cdn/shop/files/300999912BLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/300999912BLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/300999912BLACK_1.jpg']",[],Home > Studiofit Black High-Rise Track Pants,300999912001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-grey-ribbed-textured-cotton-bodycon-dress-300999501?variant=44151744921653,Nuon Grey Ribbed Textured Cotton Bodycon Dress,999.0,Nuon,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/300999501GREYACID_1.jpg', 'https://www.westside.com/cdn/shop/files/300999501GREYACID_2.jpg', 'https://www.westside.com/cdn/shop/files/300999501GREYACID_4.jpg', 'https://www.westside.com/cdn/shop/files/300999501GREYACID_3.jpg']",[],Home > Nuon Grey Ribbed Textured Cotton Bodycon Dress,300999501001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/nuon-sage-solid-high-rise-shorts-301015104?variant=44380893413429,Nuon Sage Solid High-Rise Shorts,799.0,Nuon,1N,India,,Machine Wash,"98% Cotton, 2% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/301015104SAGE_3.jpg', 'https://www.westside.com/cdn/shop/files/301015104SAGE_4.jpg', 'https://www.westside.com/cdn/shop/files/301015104SAGE_1.jpg', 'https://www.westside.com/cdn/shop/files/301015104SAGE_2.jpg']",[],Home > Nuon Sage Solid High-Rise Shorts,301015104001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-black-white-high-rise-cotton-track-pants-301003237?variant=44167396261941,Studiofit Black & White High-Rise Cotton Track Pants,999.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/301003237BLACKWHITE_1.jpg', 'https://www.westside.com/cdn/shop/files/301003237BLACKWHITE_3.jpg', 'https://www.westside.com/cdn/shop/files/301003237BLACKWHITE_4.jpg', 'https://www.westside.com/cdn/shop/files/301003237BLACKWHITE_2.jpg']",[],Home > Studiofit Black & White High-Rise Cotton Track Pants,301003237001,"['S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/lov-yellow-ribbed-textured-cotton-blend-top-301010405?variant=44348184789045,LOV Yellow Ribbed Textured Cotton-Blend Top,899.0,LOV,1N,India,,Machine Wash,"50% Cotton, 50% Polyester",Regular Fit,"['https://www.westside.com/cdn/shop/files/301010405YELLOW_2.jpg', 'https://www.westside.com/cdn/shop/files/301010405YELLOW_3.jpg', 'https://www.westside.com/cdn/shop/files/301010405YELLOW_1.jpg', 'https://www.westside.com/cdn/shop/files/301010405YELLOW_4.jpg', 'https://www.westside.com/cdn/shop/files/301010405001_5_20copy.jpg']","['Yellow', 'Blue']",Home > LOV Yellow Ribbed Textured Cotton-Blend Top,301010405001,"['XS', 'S', 'M', 'L', 'XL', 'XXL']"
https://www.westside.com/products/nuon-blue-diamante-embellished-high-rise-cotton-skirt-300999510?variant=44130414559285,Nuon Blue Diamante Embellished High-Rise Cotton Skirt,999.0,Nuon,1N,India,,Dry Clean,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/300999510DKBLUE_2.jpg', 'https://www.westside.com/cdn/shop/files/300999510DKBLUE_4.jpg', 'https://www.westside.com/cdn/shop/files/300999510DKBLUE_3.jpg', 'https://www.westside.com/cdn/shop/files/300999510DKBLUE_1.jpg']",[],Home > Nuon Blue Diamante Embellished High-Rise Cotton Skirt,300999510001,"['26', '28', '30', '32', '34']"
https://www.westside.com/products/studiofit-black-striped-cotton-blend-t-shirt-300999939?variant=44127310381109,Studiofit Black Striped Cotton-Blend T-Shirt,799.0,Studiofit,1N,India,,Machine Wash,"95% Cotton, 5% Elastane",Regular Fit,"['https://www.westside.com/cdn/shop/files/300999939CREAMBLACK_2.jpg', 'https://www.westside.com/cdn/shop/files/300999939CREAMBLACK_1.jpg', 'https://www.westside.com/cdn/shop/files/300999939CREAMBLACK_3.jpg', 'https://www.westside.com/cdn/shop/files/300999939001_5_20copy.jpg', 'https://www.westside.com/cdn/shop/files/300999939CREAMBLACK_4.jpg']","['Mauve', 'Black']",Home > Studiofit Black Striped Cotton-Blend T-Shirt,300999939001,"['XS', 'S', 'M', 'L', 'XL']"
https://www.westside.com/products/studiofit-dark-green-textured-high-rise-cotton-track-pants-300999777?variant=44110135361589,Studiofit Dark Green Textured High-Rise Cotton Track Pants,999.0,Studiofit,1N,India,,Machine Wash,100% Cotton,Regular Fit,"['https://www.westside.com/cdn/shop/files/300999777PINE_4.jpg', 'https://www.westside.com/cdn/shop/files/300999777PINE_2.jpg', 'https://www.westside.com/cdn/shop/files/300999777PINE_3.jpg', 'https://www.westside.com/cdn/shop/files/300999777PINE_1.jpg']",[],Home > Studiofit Dark Green Textured High-Rise Cotton Track Pants,300999777001,"['S', 'M', 'L', 'XL', 'XXL']"
