product_url,product_name,product_price,product_ingredients,product_nutrients,product_base_unit_price,breadcrumb,product_image
https://www.plus.nl/product/pepsi-cola-zero-4-pack-set-6000-ml-629910,Pepsi Cola zero 4-pack,10.75,"koolzuurhoudend water, kleurstof (karamel e150d), zoetstoffen (e950, e951), voedingszuren (e338, e330), zuurteregelaar (e331), aroma’s (o.a. cafeïne).","[{'Energie KJ': '2.0'}, {'Energie KC': '0.4'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.06'}, {'Zout': '0.01'}]",1.79,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/629910_M/1f484e92087794527f3d4541eb4b22aa/629910.png
https://www.plus.nl/product/hero-cassis-fles-500-ml-402740,Hero Cassis,1.45,"koolzuurhoudend water, suiker, zwarte bessensap uit concentraat (3%), gefermenteerd zwarte bessensap (2%), voedingszuur (citroenzuur), aroma, kleurend concentraat (zwarte bes, wortel), conserveermiddel (kaliumsorbaat), zoetstof (cyclamaten, acesulfaam-k, sucralose).","[{'Energie KJ': '117.0'}, {'Energie KC': '28.0'}, {'Vet': '0.1'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '6.6'}, {'Waarvan suikers': '6.5'}, {'Vezels': '0.0'}, {'Eiwitten': '0.1'}, {'Zout': '0.01'}]",2.90,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/402740_M/49bebf44f932e86cba35517068eb704b/402740.png
https://www.plus.nl/product/royal-club-ginger-beer-fles-1000-ml-310157,Royal Club Ginger beer,2.39,"Ingrediënten: koolzuurhoudend water, suiker, voedingszuur (citroenzuur), natuurlijk gember aroma, antioxidant (ascorbinezuur), zoetstoffen (cyclaamzuur, sucralose, sacharine), stabilisator (arabische gom), kleurstof (sulfiet-ammoniakkaramel).","[{'Energie KJ': '78.0'}, {'Energie KC': '18.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.4'}, {'Waarvan suikers': '4.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",2.39,"Frisdrank, sappen, koffie, thee > Frisdrank > Lemon-lime, tonic",https://images.ctfassets.net/s0lodsnpsezb/310157_M/0a3197f3eb61ad3bf04f136a45e5015b/310157.png
https://www.plus.nl/product/lipton-ice-tea-lemon-pak-1500-ml-872126,Lipton Ice tea lemon,3.69,"Ingrediënten: Water, invertsuiker, fructose, voedingszuren (appelzuur, citroenzuur), thee-extract(¹) (0,12%), citroensap van geconcentreerd sap (0,1%), zuurteregelaar (trinatriumcitraat), aroma's, antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). (¹)Rainforest Alliance Certified. More information on ra.org.","[{'Energie KJ': '55.0'}, {'Energie KC': '13.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '3.1'}, {'Waarvan suikers': '3.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",2.46,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/872126_M/73ab0721eba873cda89ca68f91e3fad7/872126.png
https://www.plus.nl/product/plus-cassis-fles-500-ml-154594,PLUS Cassis,0.69,"Ingrediënten :Koolzuurhoudend water, 8% zwartebessensap uit concentraat, suiker, voedingszuur: citroenzuur, zoetstof: steviolglycosiden uit Stevia, kleurend zwartewortelconcentraat, conserveermiddel: E202, natuurlijk aroma.","[{'Energie KJ': '125.0'}, {'Energie KC': '29.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '7.1'}, {'Waarvan suikers': '7.1'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}, {'Natrium': '0.0'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '6.5'}]",1.38,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/154594_M/56719e23942d43f5441bf4d73ac29fd1/154594.png
https://www.plus.nl/product/coca-cola-cherry-fles-1500-ml-480863,Coca-Cola Cherry,2.99,sprankelend water; suiker; kleurstof: e150d; voedingszuur: e338; natuurlijke aroma’s; aroma cafeïne.,"[{'Energie KJ': '194.0'}, {'Energie KC': '46.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '11.4'}, {'Waarvan suikers': '11.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",1.99,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/480863_M/dc51ed6e054a8a183263c588d70ecf31/480863.png
https://www.plus.nl/product/lipton-ice-tea-green-lemon-set-1000-ml-625683,Lipton Ice tea green lemon,3.59,"Ingrediënten: water, fructose, suiker, voedingszuren (citroenzuur, appelzuur), groene thee-extract⁽¹⁾ (0,12%), citroensap van geconcentreerd sap (0,1%), zuurteregelaar (trinatriumcitraat), aroma's, antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). ⁽¹⁾Rainforest Alliance Certified. More information on ra.org.","[{'Energie KJ': '42.0'}, {'Energie KC': '10.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '2.3'}, {'Waarvan suikers': '2.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",3.59,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/625683_M/1d7a69c0fe5ea633d15efaddc7da1a3a/625683.png
https://www.plus.nl/product/spa-fruit-sparkling-citron-fles-1250-ml-620805,Spa Fruit sparkling citron,2.45,"koolzuurhoudend natuurlijk mineraalwater 90,9% (bron: barisart), vruchtensappen uit concentraat 5,2% (citroen), suiker, natuurlijk citroenaroma, natuurlijke aroma, zoetstof (steviolglycosiden uit stevia).","[{'Energie KJ': '79.0'}, {'Energie KC': '18.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.5'}, {'Waarvan suikers': '4.5'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",1.96,"Frisdrank, sappen, koffie, thee > Frisdrank > Overige frisdrank",https://images.ctfassets.net/s0lodsnpsezb/620805_M/9be3d7f80f35e8a891a456f0de5e5417/620805.png
https://www.plus.nl/product/fanta-orange-blik-330-ml-296356,Fanta Orange,0.82,"Ingrediënten: Sprankelend water; sinaasappelsap uit concentraat (5%); suiker; voedingszuren: citroenzuur, appelzuur, natriumcitraten; zoestoffen: natriumcyclamaat, acesulfaam-K, natuurlijke sinaasappelaroma's met andere natuurlijke aroma's; conserveermiddel: kaliumsorbaat; antioxidant: ascorbinezuur; wortelconcentraat; stabilisator: guarpitmeel; kleurstof: carotenen.","[{'Energie KJ': '80.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.4'}, {'Waarvan suikers': '4.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.02'}]",2.48,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/296356_M/cf4e58645dd2ba37a215f2ded772d0ad/296356.png
https://www.plus.nl/product/fernandes-cherry-bouquet-krimp-1000-ml-338692,Fernandes Cherry bouquet,3.95,"Ingrediënten: Koolzuurhoudend water, suiker, aroma's, zwarte wortelconcentraat, voedingszuur: citroenzuur, conserveermiddel: kaliumsorbaat, zoetstoffen: acesulfaam K, sucralose","[{'Energie KJ': '179.0'}, {'Energie KC': '42.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '10.2'}, {'Waarvan suikers': '10.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",3.95,"Frisdrank, sappen, koffie, thee > Frisdrank > Overige frisdrank",https://images.ctfassets.net/s0lodsnpsezb/338692_M/4dae7822155a9e4f609bf9f644243637/338692.png
https://www.plus.nl/product/fernandes-green-punch-fles-1500-ml-200269,Fernandes Green punch,2.99,"koolzuurhoudend water, suiker, voedingszuur: citroenzuur, aroma’s, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, zoetstoffen: acesulfaam k, sucralose, kleurstoffen: e142, e160a.","[{'Energie KJ': '179.0'}, {'Energie KC': '42.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '10.2'}, {'Waarvan suikers': '10.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",1.99,"Frisdrank, sappen, koffie, thee > Frisdrank > Overige frisdrank",https://images.ctfassets.net/s0lodsnpsezb/200269_M/b020bd7211961054a19b0fd42895de7c/200269.png
https://www.plus.nl/product/coca-cola-zero-sugar-zero-cafeine-set-2000-ml-318393,Coca-Cola Zero sugar zero cafeine,6.29,"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; zuurteregelaar: E331 ; natuurlijke aroma's.","[{'Energie KJ': '1.4'}, {'Energie KC': '0.3'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",3.15,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola > BBQ assortiment > BBQ dranken > BBQ water, frisdrank, sap",https://images.ctfassets.net/s0lodsnpsezb/318393_M/cb5f00cdc8e4c870efed39379f971c17/318393.png
https://www.plus.nl/product/coca-cola-zero-sugar-cherry-set-1000-ml-318405,Coca-Cola Zero sugar cherry,3.15,"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; natuurlijke aroma's; aroma cafeïne; zuurteregelaar: E331.","[{'Energie KJ': '1.5'}, {'Energie KC': '0.4'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",3.15,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/318405_M/7361ef3aa7987ec0872d624601650ed3/318405.png
https://www.plus.nl/product/pepsi-cola-zero-fles-500-ml-629922,Pepsi Cola zero,1.59,"Ingrediënten: koolzuurhoudend water, kleurstof (karamel E150d), zoetstoffen (E950, E951), voedingszuren (E338, E330), zuurteregelaar (E331), aroma’s (o.a. cafeïne)","[{'Energie KJ': '2.0'}, {'Energie KC': '0.4'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.06'}, {'Zout': '0.01'}]",3.18,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/629922_M/a7a3661018a04e692d0c1456b2dc4ca2/629922.png
https://www.plus.nl/product/coca-cola-zero-sugar-lemon-blik-250-ml-318415,Coca-Cola Zero sugar lemon,0.79,"Ingrediënten: Sprankelend water; kleurstof: E150d; voedingszuur: E338; zoetstoffen: aspartaam, acesulfaam-K; natuurlijke aroma's; aroma cafeïne; zuurteregelaar: E331.","[{'Energie KJ': '3.7'}, {'Energie KC': '0.9'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",3.16,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/318415_M/85a70f1fe39ec3b3d39b3d14d359ac14/318415.png
https://www.plus.nl/product/aquarius-red-peach-zero-fles-500-ml-938597,Aquarius Red peach zero,1.75,"water; voedingszuur: citroenzuur; wortel- en zwarte bessenconcentraten; natuurlijke aroma's; smaakversterkers: natriumchloride, kaliumfosfaat, calciumfosfaat; stabilisatoren: natriumgluconaat, arabische gom, glycerolesters van houthars; zoetstoffen: cyclamaten, sucralose; minerale zouten°: zinkgluconaat, natriumselenaat; kleurstof: carotenen.","[{'Energie KJ': '7.0'}, {'Energie KC': '2.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.1'}, {'Waarvan suikers': '0.1'}, {'Eiwitten': '0.0'}, {'Zout': '0.05'}, {'Zink': '0.8'}, {'Seleen': '4.5'}]",3.50,"Frisdrank, sappen, koffie, thee > Frisdrank > Sportdrank, energiedrank",https://images.ctfassets.net/s0lodsnpsezb/938597_M/e8b3c08a75e246212cc946d3a774f5f0/938597.png
https://www.plus.nl/product/plus-sinas-zero-fles-500-ml-706458,PLUS Sinas zero,0.55,"Ingrediënten :Koolzuurhoudend water, 6% sinaasappelsap uit geconcentreerd sap, voedingszuur: citroenzuur/appelzuur, zuurteregelaar: natriumcitraten, natuurlijk aroma, zoetstof: aspartaam*/acesulfaam-K, conserveermiddel: kaliumsorbaat, antioxidant: ascorbinezuur, wortelsapconcentraat, stabilisator: guarpitmeel, kleurstof: carotenen.
*bevat een bron van fenylalanine","[{'Energie KJ': '12.0'}, {'Energie KC': '3.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '0.5'}, {'Waarvan suikers': '0.5'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}, {'Natrium': '0.0'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '0.0'}]",1.10,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/706458_M/1e93266aa2f7f2971751e3dd16a9f5d0/706458.png
https://www.plus.nl/product/coca-cola-original-taste-set-9000-ml-849708,Coca-Cola Original taste,14.48,Ingrediënten: Sprankelend water; suiker; kleurstof: E150d; voedingszuur: E338; natuurlijke aroma's; aroma cafeïne.,"[{'Energie KJ': '180.0'}, {'Energie KC': '42.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '10.6'}, {'Waarvan suikers': '10.6'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",1.61,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/849708_M/ac088c8b751f9c69ffe2d1b977657c54/849708.png
https://www.plus.nl/product/royal-club-ginger-beer-0-suiker-blik-250-ml-712376,Royal Club Ginger beer 0% suiker,0.89,"Ingrediënten: koolzuurhoudend water, voedingszuur (citroenzuur), zoetstoffen (cyclaamzuur, sucralose, sacharine), natuurlijk gember aroma, conserveermiddel (kaliumsorbaat), stabilisator (arabische gom, glycerol esters van houthars), antioxidant (ascorbinezuur), kleurstof (sulfiet-ammoniakkaramel).","[{'Energie KJ': '2.0'}, {'Energie KC': '1.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.01'}]",3.56,"Frisdrank, sappen, koffie, thee > Frisdrank > Overige frisdrank",https://images.ctfassets.net/s0lodsnpsezb/712376_M/f0ae6161d7ac02bece677560ef960daf/712376.png
https://www.plus.nl/product/fuze-tea-mango-chamomile-set-1000-ml-338715,Fuze Tea Mango chamomile,3.15,"Ingrediënten: Getrokken groene thee 94% (water, geconcentreerde groene thee infusie⁺); suiker; mangosap uit concentraat (1%); voedingszuren: citroenzuur, natriumcitraat; antioxidant: ascorbinezuur; natuurlijke aroma’s; zoetstof: steviolglycosiden uit Stevia; kamille-extracten.","[{'Energie KJ': '78.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.3'}, {'Waarvan suikers': '4.3'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",3.15,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/338715_M/d95935c8444c581b5e6997693e00dd80/338715.png
https://www.plus.nl/product/arizona-green-tea-peach-fles-500-ml-493278,Arizona Green tea peach,1.49,"Ingrediënten: water, suiker, perzik sap uit concentraat (2%), honing (0,28%), groene thee-extract (0,12%), natuurlijke aroma, antioxidant: ascorbinezuur, voedingszuur: citroenzuur en appelzuur, zoetstof: steviolglycosiden.","[{'Energie KJ': '89.0'}, {'Energie KC': '21.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '5.1'}, {'Waarvan suikers': '4.9'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",2.98,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/493278_M/f5feb4fe244ac3ed1fcb46d398a67d8e/493278.png
https://www.plus.nl/product/lipton-ice-tea-peach-zero-set-1000-ml-625678,Lipton Ice tea peach zero,3.59,"Ingrediënten: water, voedingszuren (appelzuur, citroenzuur), thee-extract(1) (0,12%), perziksap van geconcentreerd sap (0,1%), zuurteregelaar (trinatriumcitraat), aroma's, antioxidant (ascorbinezuur), zoetstoffen (sucralose, acesulfaam-k). (1)Rainforest Alliance gecertificeerd. More information on ra.org.","[{'Energie KJ': '5.0'}, {'Energie KC': '1.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",3.59,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/625678_M/7e7d32cb3188a7855c9ed226d03fa2bc/625678.png
https://www.plus.nl/product/first-choice-cola-regular-set-1800-ml-338707,First Choice Cola regular,3.99,"Ingrediënten :Koolzuurhoudend water, suiker, kleurstof: E150d, voedingszuur: E338, cafeïne, natuurlijk aroma.","[{'Energie KJ': '184.0'}, {'Energie KC': '43.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '10.73'}, {'Waarvan suikers': '10.66'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.02'}, {'Eiwitten': '0.0'}, {'Zout': '0.004'}, {'Natrium': '0.002'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '10.66'}]",2.22,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/338707_M/2e7b9e95149738fea63c2f226497ba9f/338707.png
https://www.plus.nl/product/red-bull-energy-drink-4-pack-set-1000-ml-275722,Red Bull Energy drink 4-pack,6.75,"Ingrediënten: koolzuurhoudend water, sacharose, glucose, voedingszuur (citroenzuur), taurine (0,4%), zuurteregelaars (natriumcarbonaten, magnesiumcarbonaten), cafeïne (0,03%), vitaminen (niacine, pantotheenzuur, riboflavine, vitamine B6, vitamine B12) aroma's, kleurstof (karamel).","[{'Energie KJ': '195.0'}, {'Energie KC': '46.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '11.0'}, {'Waarvan suikers': '11.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.1'}, {'Riboflavine/vitamine B2': '0.21'}, {'Niacine/vitamine B3': '6.4'}, {'Vitamine B6': '0.2'}, {'Vitamine B12': '0.4'}, {'Pantotheenzuur/vitamine B5': '2.0'}]",6.75,"Frisdrank, sappen, koffie, thee > Frisdrank > Sportdrank, energiedrank",https://images.ctfassets.net/s0lodsnpsezb/275722_M/e374a3641d5c62f660abdb21e4895d08/275722.png
https://www.plus.nl/product/lipton-ice-tea-green-lemon-pak-1500-ml-341480,Lipton Ice tea green lemon,3.39,"Ingrediënten: Water, invertsuiker, fructose, voedingszuren (citroenzuur, appelzuur), groene thee-extract⁽¹⁾ (0,12%), citroensap van geconcentreerd sap (0,1%), zuurteregelaar (trinatriumcitraat) , aroma's, antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). (1)Rainforest Alliance Certified. More information on ra.org.","[{'Energie KJ': '41.0'}, {'Energie KC': '10.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '2.3'}, {'Waarvan suikers': '2.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",2.26,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/341480_M/16fc0215eb3fe18e7b50746da3bb4438/341480.png
https://www.plus.nl/product/fuze-tea-mango-chamomile-blik-250-ml-338717,Fuze Tea Mango chamomile,0.79,"Ingrediënten: Getrokken groene thee 94% (water, geconcentreerde groene thee infusie⁺); suiker; mangosap uit concentraat (1%); voedingszuren: citroenzuur, natriumcitraat; antioxidant: ascorbinezuur; natuurlijke aroma’s; zoetstof: steviolglycosiden uit Stevia; kamille-extracten.","[{'Energie KJ': '78.0'}, {'Energie KC': '19.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.3'}, {'Waarvan suikers': '4.3'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",3.16,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/338717_M/756bd81540fceb54fb9a67f678890485/338717.png
https://www.plus.nl/product/lipton-ice-tea-sparkling-fles-500-ml-595982,Lipton Ice tea sparkling,1.89,"Ingrediënten: Koolzuurhoudend water, invertsuiker, fructose, thee-extract⁽¹⁾ (0,3%), voedingszuren (citroenzuur, appelzuur), zuurteregelaar (trinatriumcitraat), citroensap van geconcentreerd sap (0,1%), aroma's, antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). ⁽¹⁾Rainforest Alliance Certified. More information on ra.org.","[{'Energie KJ': '84.0'}, {'Energie KC': '20.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '4.6'}, {'Waarvan suikers': '4.4'}, {'Eiwitten': '0.0'}, {'Zout': '0.11'}]",3.78,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/595982_M/c2e55314ace1d2312ee6fd91c2057ac5/595982.png
https://www.plus.nl/product/plus-cassis-set-3000-ml-154597,PLUS Cassis,3.99,"Ingrediënten :Koolzuurhoudend water, 8% zwartebessensap uit concentraat, suiker, voedingszuur: citroenzuur, zoetstof: steviolglycosiden uit Stevia, kleurend zwartewortelconcentraat, conserveermiddel: E202, natuurlijk aroma.","[{'Energie KJ': '125.0'}, {'Energie KC': '29.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '7.1'}, {'Waarvan suikers': '7.1'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}, {'Natrium': '0.0'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '6.5'}]",1.33,"Frisdrank, sappen, koffie, thee > Frisdrank > Sinas, cassis",https://images.ctfassets.net/s0lodsnpsezb/154597_M/23247e787fe60a8bf7d118dcc418268d/154597.png
https://www.plus.nl/product/lipton-ice-tea-green-strawberry-fles-1500-ml-624392,Lipton Ice tea green strawberry,3.69,"Ingrediënten: Water, suiker, fructose, voedingszuren (appelzuur, citroenzuur), groene thee-extract⁽¹⁾ (0,12%), aardbeiensap van geconcentreerd sap (0,1%), natuurlijk aroma, zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), zoetstof (steviolglycosiden van Stevia). ⁽¹⁾Rainforest Alliance Certified. More information on ra.org.","[{'Energie KJ': '43.0'}, {'Energie KC': '10.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '2.4'}, {'Waarvan suikers': '2.2'}, {'Eiwitten': '0.0'}, {'Zout': '0.03'}]",2.46,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/624392_M/9bb0f6c5fa37f2aad7e6804a1336bd94/624392.png
https://www.plus.nl/product/lipton-ice-tea-green-zero-fles-500-ml-966988,Lipton Ice tea green zero,1.89,"Ingrediënten: Water, voedingszuren (citroenzuur, appelzuur), groene thee-extract⁽¹⁾ (0,12%), natuurlijke aroma's, zuurteregelaar (trinatriumcitraat), antioxidant (ascorbinezuur), zoetstoffen (acesulfaam-K, sucralose).
⁽¹⁾ Rainforest Alliance Certified. More information on ra.org.","[{'Energie KJ': '12.0'}, {'Energie KC': '3.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '0.0'}, {'Waarvan suikers': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.08'}]",3.78,"Frisdrank, sappen, koffie, thee > Frisdrank > IJsthee",https://images.ctfassets.net/s0lodsnpsezb/966988_M/671ba588ac025bac3e95be7434d67bd2/966988.png
https://www.plus.nl/product/coca-cola-vanilla-blik-250-ml-318401,Coca-Cola Vanilla,0.79,sprankelend water; suiker; kleurstof: e150d; voedingszuur: e338; natuurlijke aroma's; aroma cafeïne.,"[{'Energie KJ': '173.0'}, {'Energie KC': '43.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Koolhydraten': '10.6'}, {'Waarvan suikers': '10.6'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}]",3.16,"Frisdrank, sappen, koffie, thee > Frisdrank > Cola",https://images.ctfassets.net/s0lodsnpsezb/318401_M/621ffa4046d8c2c83abefbc58dd1bbe3/318401.png
https://www.plus.nl/product/plus-drink-lemon-lime-fles-500-ml-154590,PLUS Drink lemon lime,0.55,"Ingrediënten :Koolzuurhoudend water, suiker, voedingszuur: citroenzuur/appelzuur, zoetstof: steviolglycosiden uit Stevia, natuurlijk citroen-limoenaroma, conserveermiddel: E202.","[{'Energie KJ': '125.0'}, {'Energie KC': '29.0'}, {'Vet': '0.0'}, {'Waarvan verzadigd vet': '0.0'}, {'Waarvan enkelvoudig onverzadigd vet': '0.0'}, {'Waarvan meervoudig onverzadigd vet': '0.0'}, {'Koolhydraten': '7.2'}, {'Waarvan suikers': '7.0'}, {'Polyolen': '0.0'}, {'Zetmeel': '0.0'}, {'Vezels': '0.0'}, {'Eiwitten': '0.0'}, {'Zout': '0.0'}, {'Natrium': '0.0'}, {'Trans': '0.0'}, {'Toegevoegde suikers': '7.0'}]",1.10,"Frisdrank, sappen, koffie, thee > Frisdrank > Lemon-lime, tonic",https://images.ctfassets.net/s0lodsnpsezb/154590_M/ca0d0bffa49916e115633ca801475822/154590.png
