pdp_url,product_name,regular_price,price_was,percentage_discount,product_description,breadcrumb,rating,review,image,alchole_percentage,ingredient,allergens,alchol_by_volume,instock,nutritions
https://www.gall.nl/torres-ribera-del-duero-celeste-rood-75cl-309931.html,Torres Ribera del Duero Celeste,20.79,,,De wereldberoemde wijnmaker Torres heeft ook wijngaarden in Ribera del Duero. Dit opkomende wijngebied durft de concurrentie aan te gaan met Rioja. Gemaakt van 100% tempranillo.,Home > Wijn > Rode wijn > Stevige rode wijn,4.6,25,https://static.gall.nl/images/IMG_682176_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/ch%C3%A2teau-de-la-roulerie-anjou-blanc-wit-75cl-159417.html,Château de la Roulerie Anjou Blanc,9.29,,,"Droge witte wijn gemaakt van de druif chenin blanc afkomstig uit Anjou, een subgebied binnen de Loire. Je proeft appel, hooi en honing. Dankzij zijn pittige zuren gastronomisch breed inzetbaar.",Home > Wijn > Witte wijn > Frisse witte wijn,3.0,3,https://static.gall.nl/images/IMG_1635181_500.png,12%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/the-pledge-our-barrels-chardonnay-wit-75cl-442437.html,The Pledge Our Barrels Chardonnay,14.99,,,"Houtgerijpte chardonnay uit Zuid-Afrika. De naam Our Barrels is een verwijzing naar de houten vaten waarin deze wijn rijpt. In deze rijke en volle witte wijn proef je daardoor tonen van vanille naast meloen en limoen. Schenk hem bij gerookte zalm, gegrilde kip of een quiche met paddenstoelen.",Home > Wijn > Witte wijn > Volle witte wijn,4.5,2,https://static.gall.nl/images/IMG_1523028_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/ch%C3%A2teau-le-bourdieu-medoc-rood-75cl-131679.html,Château le Bourdieu Médoc,13.29,,,Château Le Bourdieu is gelegen in de Médoc. Deze blend van cabernet sauvignon met merlot is klassiek en krachtig met een fluwelen touch. Je proeft donker fruit en vanille. Heerlijk bij paddenstoelen.,Home > Wijn > Rode wijn,4.3,12,https://static.gall.nl/images/IMG_680617_500.png,"13,5%",,,75CL,True,
https://www.gall.nl/monteguelfo-vino-nobile-di-montepulciano-rood-75cl-256617.html,Monteguelfo Vino Nobile di Montepulciano,13.29,,,"In het Toscaanse plaatsje Montepulciano wordt deze edele wijn gemaakt van de lokale druif prugnolo gentile. Elders staat hij beter bekend als sangiovese. Met rijpe kersen, chocola en vanille.",Home > Wijn > Rode wijn > Stevige rode wijn,4.1,41,https://static.gall.nl/images/IMG_681750_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/argento-single-vineyard-altamira-malbec-bio-rood-75cl-405558.html,Argento Single Vineyard Altamira Malbec Bio,18.99,,,Altamira is een subgebied van het Argentijnse Mendoza. Altamira ligt in de Valle de Uco ten zuiden van Gualtallary en Tupungato. De druiven worden biologisch verbouwd.,Home > Wijn > Rode wijn > Stevige rode wijn,4.0,1,https://static.gall.nl/images/IMG_308833_500.png,"14,5%",Contains sulfites,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/hoeve-nekum-riesling-wit-75cl-127299.html,Hoeve Nekum Riesling,14.99,,,"Deze riesling van Hoeve Nekum heeft een koninklijk tintje, want hij werd geschonken op de bruiloft van koning Willem-Alexander en koningin Máxima. Frisse wijn met intese smaken van groene appel erg lekker bij asperges!",Home > Wijn > Witte wijn,4.6,5,https://static.gall.nl/images/IMG_681932_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/ch%C3%A2teau-macquin-st.-georges-st.-emilion-rood-75cl-137979.html,Château Macquin St. Georges St. Emilion,12.29,,,Saint-Georges-Saint-Émilion is een gehucht ten noorden van Saint-Émilion. Het wordt gezien als een van de satelliet-appellaties van Saint-Émilion en er worden vergelijkbare wijnen gemaakt van merlot.,Home > Wijn > Rode wijn > Stevige rode wijn,4.2,20,https://static.gall.nl/images/IMG_680491_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/miss-valentine-rose-75cl-139734.html,Miss Valentine,10.65,,,"De naam Miss Valentine slaat niet op Valentijnsdag, maar op de producent van deze wijn: het toonaangevende Château Les Valentines uit de Provence. Een verrukkelijke frisse rosé. De ideale zomerwijn voor een picknick of een dagje aan het strand. Maar schenk hem ook gerust bij een salade Niçoise, carpaccio of gegrilde vis.",Home > Wijn > Rosé wijn,4.4,16,https://static.gall.nl/images/IMG_681259_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/vidal-fleury-gigondas-rood-75cl-110132.html,Vidal-Fleury Gigondas,26.29,,,"Het kleine broertje van Châteauneuf-du-Pape: gemaakt van 75% grenache, met syrah en mourvèdre. Fruitig en krachtig met bramen, kersen, pruimen, tijm, rozemarijn en peper.",Home > Wijn > Rode wijn > Stevige rode wijn,4.0,4,https://static.gall.nl/images/IMG_681295_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/marques-de-riscal-rioja-finca-torrea-rood-75cl-308463.html,Marqués de Riscal Rioja Finca Torrea,40.59,,,"Zacht en soepel. Een heerlijke Rioja om te schenken bij een varkensrollade of een kruidig kipgerecht. Je ontdekt donkere bessen, levendig fruit en verse kruiden.",Home > Wijn > Rode wijn > Soepele rode wijn,4.5,2,https://static.gall.nl/images/IMG_682226_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/love-by-leoube-rouge-rood-75cl-163457.html,Love by Léoube Rouge,17.59,,,De Provence is het enige wijngebied ter wereld dat zich al eeuwenlang heeft toegelegd op de productie van rosé. Maar van dezelfde druiven wordt ook rode wijn gemaakt.,Home > Wijn > Rode wijn,,,https://static.gall.nl/images/IMG_681250_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/zonin-bardolino-classico-rood-75cl-122262.html,Zonin Bardolino Classico,7.79,,,De lichtvoetige buurman van Valpolicella. Drink hem jong en licht gekoeld. Je,Home > Wijn > Rode wijn > Soepele rode wijn,3.3,9,https://static.gall.nl/images/IMG_692663_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/tenuta-sette-ponti-crognolo-rood-75cl-408999.html,Tenuta Sette Ponti Crognolo,23.29,,,"Crognolo is een Toscaanse wijn van Sette Ponti die wordt gemaakt van sangiovese en merlot. De wijn rijpt eerst op gebruikt Frans eiken en vervolgens nog 6 maanden op fles, voordat hij op de markt verschijnt. Hij vol en rijk met rijpe kersen, bessen en specerijen. De sangiovese geeft de wijn prachtige zuren. Daarnaast heeft hij ronde en zachte tannines. Schenk hem bij je favoriete pastagerechten met tomatensaus. ",Home > Wijn > Rode wijn > Stevige rode wijn,4.0,2,https://static.gall.nl/images/IMG_308855_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/mommessin-c%C3%B4te-de-brouilly-grandes-mises-rood-75cl-179167.html,Mommessin Côte-de-Brouilly Grandes Mises,17.29,,,"Les Grandes Mises is een bijzondere serie wijnen van Mommessin. Oude stokken gamay, van granietrijke ondergrond, handmatig geoogst en op zeer ambachtelijke wijze gemaakt. Slechts 8030 flessen gemaakt.",Home > Wijn > Rode wijn > Fruitige rode wijn,4.5,4,https://static.gall.nl/images/IMG_680467_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/duo-pakket-rioja-gran-reserva-rood-2x75cl-413291.html,Duo Pakket Rioja Gran Reserva,19.99,37.98,13%,Rioja wordt gezien als de meest prestigieuze wijnstreek van Spanje en de wijnen worden zeer hoog aangeschreven. Deze Gran Reserva rijpen minstens 24 maanden op eikenhout en daarna nog 3 jaar in de bodega. En ze worden alleen in de beste jaren gemaakt.,Home > Wijn > Wijnboxen,,,https://static.gall.nl/images/IMG_2382809_500.png,"13,7%",,,2X75CL,True,
https://www.gall.nl/la-chablisienne-chablis-vaillon-wit-75cl-101354.html,La Chablisienne Chablis Vaillon,27.59,,,"Frisse chardonnay met een prachtige balans tussen fruitigheid en mineraliteit. Hij rijpt 12 maanden sur lie, deels op hout. Gele appels, specerijen en natte stenen.",Home > Wijn > Witte wijn > Frisse witte wijn,4.3,4,https://static.gall.nl/images/IMG_680837_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/san-silvestro-piemonte-rosso-biologico-rood-75cl-161667.html,San Silvestro Piemonte Rosso Biologico,10.29,,,Deze Rosso is de instapper van de biologische wijnen van San Silvestro. Hij rijpt op roestvrijstaal en komt dus niet in aanraking met hout. Zacht en toegankelijk en lekker bij gegrilde groente.,Home > Wijn > Rode wijn > Fruitige rode wijn,5.0,1,https://static.gall.nl/images/IMG_681552_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/baumgartner-blauerburgunder-rood-75cl-142085.html,Baumgartner Blauerburgunder,16.99,,,"Blauer burgunder of blauburgunder is de Oostenrijkse variant van spätburgunder. Wat op zijn beurt dan weer de Duitse versie van pinot noir is. Een soepele en fruitige rode wijn met elegante smaken van rode kers, aardbei en rode bessen.",Home > Wijn > Rode wijn,4.5,2,https://static.gall.nl/images/IMG_682000_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/planeta-burdese-rood-75cl-256870.html,Planeta Burdese,28.29,,,"In het lokale Siciliaanse dialect betekent ‘Burdese’ zoiets als ‘uit Bordeaux’. Logisch, want de wijn wordt gemaakt van 70% cabernet sauvignon en 30% cabernet franc.",Home > Wijn > Rode wijn > Stevige rode wijn,5.0,5,https://static.gall.nl/images/IMG_681643_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/deloach-california-zinfandel-rood-75cl-112186.html,DeLoach California Zinfandel,19.59,,,"Zinfandel uit Californië. Jammig met zwarte bessen, bramen en anijs. Heerlijk bij een zelfgemaakte hamburger, houtoven pizza of pastagerechten met tomatensaus.",Home > Wijn > Rode wijn,4.0,1,https://static.gall.nl/images/IMG_2304335_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/j.c.-boisset-marsannay-blanc-wit-75cl-123005.html,J.C. Boisset Marsannay Blanc,31.49,,,"Marsannay is de meest noordelijke appellatie van de Côte D'Or in Bourgogne. De wijn rijpt 16 maanden op hout wat resulteert is aroma's van perzik, peer, vanille en amandelen.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.0,3,https://static.gall.nl/images/IMG_692721_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/studio-by-miraval-magnum-rose-150cl-143308.html,Studio by Miraval Magnum,31.49,,,Miraval is het wijndomein van Brad Pitt. De naam Studio by Miraval is een verwijzing naar de opnamestudio die de vorige eigenaar van het domein liet bouwen in het chateau. In anderhalve liter fles.,Home > Wijn > Rosé wijn,4.5,6,https://static.gall.nl/images/IMG_681260_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,150CL,True,
https://www.gall.nl/costa-di-bussia-barbera-dalba-rood-75cl-166219.html,Costa di Bussia Barbera d'Alba,14.69,,,Deze specialist uit Barolo weet ook een heerlijke 100% barbera te maken. In tegenstelling tot Barolo snel op dronk. Gemaakt voor direct drinkgenot en fruitig van stijl.,Home > Wijn > Rode wijn > Fruitige rode wijn,5.0,1,https://static.gall.nl/images/IMG_681561_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/barberani-foresco-rood-75cl-258199.html,Barberani Foresco,13.29,,,"Rode blend uit Umbrië van Sangiovese, Cabernet Sauvignon en Merlot. Krachtig met bosbessen, cassis, vanille en kaneel. Lekker bij gegrilde kalfsentrecote of lamsvlees uit de oven.",Home > Wijn > Rode wijn > Stevige rode wijn,3.5,2,https://static.gall.nl/images/IMG_681504_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/trimbach-gewurztraminer-wit-75cl-104361.html,Trimbach Gewurztraminer,21.99,,,"You love it, or you hate it. Aromatisch en spicy met lychee, rozenblaadjes, honing, kerrie en nog veel meer. Heerlijk bij pittige gerechten uit de Aziatische keuken.",Home > Wijn > Witte wijn > Volle witte wijn,4.3,3,https://static.gall.nl/images/IMG_681004_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/argiolas-perdera-monica-di-sardegna-rood-75cl-258318.html,Argiolas Perdera Monica di Sardegna,16.99,,,"Perdera is een echte eetwijn uit Sardinië. Heerlijk in combinatie met kruidige Italiaanse gerechten met basilicum, oregano en tijm. Je waant je direct op Sardinië!",Home > Wijn > Rode wijn > Stevige rode wijn,4.8,6,https://static.gall.nl/images/IMG_681506_500.png,"13,5%",,,75CL,True,
https://www.gall.nl/kanonkop-pinotage-rood-75cl-381810.html,Kanonkop Pinotage,49.99,,,"Wow! Wat een knaller van een wijn is dit. De pinotage is een druif die je alleen maar tegenkomt in Zuid-Afrika. Het is een kruising van pinot noir en cinsault, die vroeger hermitage werd genoemd vandaar de samenvoeging: pinotage. Zo’n wijn als deze kan je lachend tien jaar bewaren, als het je lukt… Schenk hem bij Mexicaanse gerechten of een curry. Het maakt eigenlijk niet uit waar je hem bij schenkt want deze krachtige wijn blijft toch wel overeind.",Home > Wijn > Rode wijn > Soepele rode wijn,,,https://static.gall.nl/images/IMG_1156562_500.png,"14,8%",,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/noughty-sparkling-wit-75cl-404489.html,Noughty Sparkling,12.79,,,De alcohol wordt in zijn geheel uit de wijn gehaald. Deze mousserende 100% chardonnay is vegan en ‘low in sugar’. Een heel bewuste keuze.,Home > Wijn > Witte wijn,4.6,8,https://static.gall.nl/images/IMG_1724078_500.png,0%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/cap-royal-bordeaux-magnum-rood-150cl-133884.html,Cap Royal Bordeaux Magnum,21.29,,,Jean-René Matignon is de wijnmaker van Château Pichon Longueville Baron Deuxième Cru Classé uit Pauillac. Hij is tevens de man achter het succes van Cap Royal. Verkrijgbaar in feestelijk magnum.,Home > Wijn > Rode wijn > Stevige rode wijn,4.8,9,https://static.gall.nl/images/IMG_680732_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,150CL,True,
https://www.gall.nl/jc-boisset-puligny-montrachet-le-trezin-wit-75cl-169749.html,JC Boisset Puligny-Montrachet Le Trézin,77.0,,,"Le Trézin is de naam van een lieu-dit (letterlijk betekent dit ‘plaats genaamd’). Deze chardonnay staat aangeplant op kalkhoudende klei. Je proeft perzik, appel en lelies met vanille en boter.",Home > Wijn > Witte wijn > Volle witte wijn,,,https://static.gall.nl/images/IMG_680980_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/estrella-moscatel-wit-75cl-309559.html,Estrella Moscatel,4.99,,,"Zoete muskaatwijn uit Spanje met een aangename frisheid. Je proeft peer, meloen en die typische druivensmaak van muscat. Serveer hem in een 'frosted' glas. Eerst even je glas in de diepvries.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.8,36,https://static.gall.nl/images/IMG_308730_500.png,"8,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/alamos-malbec-magnum-rood-150cl-125075.html,Alamos Malbec Magnum,18.99,,,"De Alamos wijnen worden gemaakt door Bodega Catena Zapata. Zij zijn de herontdekkers van de druif malbec, die tegenwoordig de nationale trots is van Argentinië.",Home > Wijn > Rode wijn,4.3,29,https://static.gall.nl/images/IMG_308216_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,150CL,True,
https://www.gall.nl/lanzerac-merlot-rood-75cl-383600.html,Lanzerac Merlot,16.99,,,"De merlot van Lanzerac is intens, complex en krachtig, maar toch ook toegankelijk. De wijn heeft lichte roostertonen door 12 maanden houtrijping. Royaal en elegant. Afkomstig uit Stellenbosch.",Home > Wijn > Rode wijn > Soepele rode wijn,4.8,6,https://static.gall.nl/images/IMG_2291213_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/dom%C3%A4ne-wachau-gr%C3%BCner-veltliner-federspiel-kollm%C3%BCtz-wit-75cl-407275.html,Domäne Wachau Grüner Veltliner Federspiel Kollmütz,17.79,,,"Ried Kollmütz ligt op een steile helling in Wösendorf en is gezegend met een prachtig terroir. Subtiel en klassiek met groene appel, peer, grapefruit en witte peper.",Home > Wijn > Witte wijn > Fruitige witte wijn,5.0,1,https://static.gall.nl/images/IMG_838653_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/torres-vi%C3%B1a-esmeralda-wit-75cl-309966.html,Torres Viña Esmeralda,10.79,,,"De Viña Esmeralda-wijnen van Torres komen uit Catalonië. Deze witte wordt gemaakt van de sterk aromatische druiven moscatel en gewürztraminer. Hij is zoet met lychee, rozen en muskaatdruiven.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.7,17,https://static.gall.nl/images/IMG_2014537_500.png,"11,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/chivite-le-gardeta-chardonnay-wit-75cl-308471.html,Chivite Le Gardeta Chardonnay,13.29,,,"Chardonnay uit Navarra zonder houtrijping. Hierdoor behoudt hij zijn frisse en fruitige smaak. Je ontdekt acacia, citroen, passievrucht en noten. Heerlijk bij salades, vis of kip.",Home > Wijn > Witte wijn > Volle witte wijn,3.3,3,https://static.gall.nl/images/IMG_682098_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/fattoria-del-cerro-vermentino-di-toscana-wit-75cl-258644.html,Fattoria Del Cerro Vermentino di Toscana,10.39,,,"Vermentino is een kruidige druif met een bittertje. Hij levert heerlijke wijnen op voor aan tafel. Deze Toscaanse vermentino ruikt naar tropisch fruit, geroosterde amandelen en bloesem.",Home > Wijn > Witte wijn > Fruitige witte wijn,4.0,22,https://static.gall.nl/images/IMG_1429561_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/chivite-coleccion-125-reserva-rood-75cl-308439.html,Chivite Colección 125 Reserva,27.59,,,"Deze tempranillo uit Navarra rijpt 14 maanden op hout. Vol en rond met veel donker fruit: zwarte bes, bramen en cassis. Daarnaast chocolade, sigarenkistjes en jeneverbes.",Home > Wijn > Rode wijn > Stevige rode wijn,3.0,1,https://static.gall.nl/images/IMG_692872_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/ch%C3%A2teau-arrogant-frog-blanc-wit-75cl-196762.html,Château Arrogant Frog Blanc,18.79,,,"De Arrogant Frog-wijnen worden gemaakt door Jean-Claude Mas, een van de beste wijnmakers van de Languedoc. Deze luxe chardonnay komt uit Limoux, gelegen vlak bij de Pyreneeën. Romig, vol en rijk.",Home > Wijn > Witte wijn > Volle witte wijn,5.0,2,https://static.gall.nl/images/IMG_2315002_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/jc-boisset-hautes-c%C3%B4tes-de-nuits-rood-75cl-168459.html,JC Boisset Hautes-Côtes de Nuits,26.99,,,Dit is de essentie van pinot noir. Een ideale wijn als je deze druif wat beter wilt leren kennen: licht rood fruit van frambozen en aardbeien met aardse tonen van paddenstoelen en truffel.,Home > Wijn > Rode wijn > Fruitige rode wijn,4.0,3,https://static.gall.nl/images/IMG_680922_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/errazuriz-villa-don-maximiano-rood-75cl-409537.html,Errazuriz Villa Don Maximiano,35.99,,,De absolute topwijn van Errazuriz is een Bordeauxblend die luistert naar de naam Don Maximiano Founder’s Reserve. Net als in Bordeaux maakt Errazuriz ook een tweede wijn. Dat is deze Villa Don Maximiano.,Home > Wijn > Rode wijn > Stevige rode wijn,,,https://static.gall.nl/images/IMG_685536_500.png,14%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/mandrarossa-santannella-wit-75cl-122130.html,Mandrarossa Santannella,18.29,,,"Siciliaanse witte blend van fiano en chenin blanc. De wijn rijpt 6 maanden op kleine eikenhouten vaten en daarna nog 4 maanden op fles. Je proeft amandelen, hazelnoten en een geweldige mineraliteit.",Home > Wijn > Witte wijn,4.0,2,https://static.gall.nl/images/IMG_692658_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/antinori-la-braccesca-vino-nobile-di-montepulciano-rood-75cl-256919.html,Antinori La Braccesca Vino Nobile di Montepulciano,28.29,,,"Deze krachtige rode wijn rijpt eerst een jaar op hout en daarna op fles. Hij is intens en gestructureerd met de smaak van kersen, bramen, specerijen en tabak.",Home > Wijn > Rode wijn > Stevige rode wijn,4.0,6,https://static.gall.nl/images/IMG_681756_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/boschkloof-conclusion-rood-75cl-391050.html,Boschkloof Conclusion,27.59,,,"Klassieke Bordeauxblend van cabernet franc, cabernet sauvignon en merlot in Zuid-Afrikaanse stijl. Je proeft pruimen, kruiden en sigarenkistjes. Krachtig en geconcentreerd.",Home > Wijn > Rode wijn > Soepele rode wijn,4.0,1,https://static.gall.nl/images/IMG_682449_500.png,15%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/angoris-merlot-rood-75cl-258393.html,Angoris Merlot,19.29,,,"Cool climate merlot: licht, zacht en toegankelijk, maar wel perfect in balans. Je proeft zwarte kersen, bramen en frambozen in de wijn. Heerlijk bij een gegrild kippetje.",Home > Wijn > Rode wijn > Soepele rode wijn,4.0,1,https://static.gall.nl/images/IMG_681850_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/frescobaldi-castello-di-pomino-wit-75cl-258733.html,Frescobaldi Castello di Pomino,14.95,,,"Pomino is een klein beschermd herkomstgebied in Toscane. Het volledige gebied is in handen van Frescobaldi en daarmee is het een monopole. Elegante, maar rijke blend van chardonnay en pinot bianco.",Home > Wijn > Witte wijn > Volle witte wijn,4.4,8,https://static.gall.nl/images/IMG_681788_500.png,"12,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/niepoort-fabelhaft-branco-wit-75cl-144738.html,Niepoort Fabelhaft Branco,10.89,,,De beroemde portproducent Niepoort maakt naast portwijnen ook witte en rode tafelwijnen. Voor de Nederlandse markt wordt deze wijn ook aangeboden onder de naam ‘Gestolen Fiets Branco’.,Home > Wijn > Witte wijn > Frisse witte wijn,3.8,8,https://static.gall.nl/images/IMG_682041_500.png,"11,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/angoris-sauvignon-blanc-wit-75cl-258377.html,Angoris Sauvignon Blanc,11.29,,,"Frisse wijn met een heel eigen karakter en stijl. Je ruikt allerlei soorten verse groene kruiden, zoals basilicum, munt en salie, maar ook brandnetel en papaja.",Home > Wijn > Witte wijn > Frisse witte wijn,5.0,1,https://static.gall.nl/images/IMG_681849_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/laurus-condrieu-wit-75cl-131067.html,Laurus Condrieu,52.0,,,"De noordelijke Rhône appellatie Condrieu is de home town van de druif viognier. Dit gebied beschikt al sinds 1940 over een eigen appellatie. Vol, rijk en bloemig.",Home > Wijn > Witte wijn,4.8,4,https://static.gall.nl/images/IMG_681329_500.png,"15,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/contino-gran-reserva-rood-75cl-123579.html,Contino Gran Reserva,47.79,,,"Het vlaggenschip van het domein gemaakt van 70% tempranillo met 15% graciano, 12% garnacha en 3% viura. 36 maanden gerijpt op hout en 24 maanden op fles. Dit geeft een onwijze bak smaak van zwart fruit, cocos, leer, tabak en gedroogde fruit.",Home > Wijn > Rode wijn,4.5,2,https://static.gall.nl/images/IMG_692757_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/leitz-motiv-sparkling-riesling-wit-75cl-404608.html,Leitz Motiv Sparkling Riesling,11.49,,,"Eigenlijk heet deze wijn Sparkling Riesling. Een verwijzing naar de druif waarvan hij wordt gemaakt. Belangrijk om te vermelden, is dat het gaat om een alcoholvrije wijn: 0,0%! De wijn wordt gemaakt door Weingut Leitz uit de Rheingau, een van de beste producenten op het gebied van alcoholvrij.",Home > Mousserend,4.3,4,https://static.gall.nl/images/IMG_959189_500.png,0%,Contains sulfites,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/san-silvestro-piemonte-barbera-biologico-rood-75cl-161640.html,San Silvestro Piemonte Barbera Biologico,10.29,,,"Naast de conventionele wijnbouw maakt San Silvestro ook biologisch gekwalificeerde wijnen, zoals deze barbera. De druiven komen uiteraard uit Piemonte.",Home > Wijn > Rode wijn > Fruitige rode wijn,4.0,7,https://static.gall.nl/images/IMG_681550_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/undurraga-t.h.-chardonnay-limari-wit-75cl-119334.html,Undurraga T.H. Chardonnay Limarí,22.99,,,"Terroirwijn uit Limarí Valley, het meest noordelijk gelegen wijngebied van Chili.",Home > Wijn > Witte wijn > Volle witte wijn,4.0,1,https://static.gall.nl/images/IMG_680262_500.png,"13,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/cabolani-cabernet-friuli-aquileia-rood-75cl-122815.html,Ca'Bolani Cabernet Friuli Aquileia,11.29,,,Cabernet franc uit Friuli in Noordoost-Italië. Harmonieus en complex met rood,Home > Wijn > Rode wijn,,,https://static.gall.nl/images/IMG_692707_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/kanonkop-pinotage-rood-75cl-385387.html,Kanonkop Pinotage,31.29,,,"Wat een knaller van een wijn is dit. De pinotage is een druif die je alleen maar tegenkomt in Zuid-Afrika. Het is een kruising van pinot noir en cinsault, die vroeger hermitage werd genoemd. Vandaar de samenvoeging: pinotage.",Home > Wijn > Rode wijn > Soepele rode wijn,4.7,15,https://static.gall.nl/images/IMG_682444_500.png,"14,5%",Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,True,
https://www.gall.nl/martin-codax-albari%C3%B1o-wit-75cl-308374.html,Martin Codax Albariño,14.49,,,"Albariño uit Rías Baixas. Fris en aromatisch met de smaak van appel, peer en een hoge zuurgraad. Je proeft de zilte smaak van de Atlantische Oceaan, wat een goede match is met vis.",Home > Wijn > Witte wijn > Frisse witte wijn,4.0,3,https://static.gall.nl/images/IMG_682165_500.png,13%,Bevat sulfiet,Sulfur Dioxide and Sulfits,75CL,False,
